,x1,x2,x3,x4,x5,x6,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,Unnamed: 27,Unnamed: 28
1378,id2657,8.0.0,samsung_SM-G930V,US,0,1976,0.0,42,0,0,0,0.0,0.04166666667,0.0,48,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1379,id41363,8.1.0,LGE_LM-Q710(FGN),US,1,1978,0.0,40,0,3,1,0.026548672569999997,0.24778761059999999,0.0,113,LGE,0,8,0,0,1,1,0,False,komistplay-i27723873cd8ad2c,UnityAds - Android,Unity,,
1380,id2376,8.1.0,OnePlus_ONEPLUS A5010,FI,0,1998,0.0,20,1,3,1,0.0,0.2162162162,1.0,148,OnePlus,0,8,1,1,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1381,id82299,8.0.0,samsung_SM-A520W,CA,1,1983,0.0,35,0,2,0,0.03846153846000001,0.2692307692,0.0,78,samsung,0,8,0,0,1,1,0,True,622248022298116385,QIVlNjWP8,,,
1382,id58104,8.0.0,samsung_SM-G930W8,CA,0,2005,0.0,13,0,0,0,0.03883495146,0.3009708738,0.0,103,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1383,id59142,6.0.1,samsung_SM-T377V,CA_US,1,1966,0.0,52,0,2,2,0.07843137255,0.1764705882,0.0,51,samsung,0,6,0,0,1,0,0,True,,,,,
1384,id32273,7.1.1,ANS_UL40,US,1,1991,0.0,27,0,1,1,0.0,0.0652173913,1.0,46,ANS,1,7,1,0,1,0,0,False,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
1385,id55913,8.0.0,samsung_SM-A750FN,DE,0,2000,0.0,18,0,1,0,0.019230769230000003,0.1538461538,0.0,52,samsung,0,8,0,0,0,1,0,False,475779249744393459,Facebook,Spiele Spielen,,
1386,id45140,6.0.1,samsung_SM-G920W8,CA,0,1989,0.0,29,0,1,0,0.01666666667,0.18333333329999998,0.0,60,samsung,0,6,0,0,0,0,0,True,573880939902959083,Facebook,Fortnite,,
1387,id25318,7,samsung_SAMSUNG-SM-G920A,US,1,1980,0.0,38,0,2,2,0.06603773585,0.11320754720000001,0.0,106,samsung,0,7,0,0,1,0,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
1388,id31740,7,HUAWEI_FRD-L09,SE,0,2000,0.0,18,1,5,1,0.046875,0.25,1.0,64,HUAWEI,0,7,1,1,0,0,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1389,id118179,8.0.0,samsung_SM-G960U,US,1,1985,0.0,33,0,5,2,0.028846153849999997,0.1826923077,0.0,104,samsung,0,8,0,0,1,1,0,True,,,,,
1390,id61849,8.0.0,samsung_SM-G960U,US,1,1979,0.0,39,0,6,3,0.09523809524,0.1025641026,0.0,273,samsung,0,8,0,0,1,1,0,True,568854315415129371,Facebook,Amazon,,
1391,id96459,7,samsung_SM-J327T1,US,0,1965,0.0,53,0,0,1,0.15625,0.09375,0.0,64,samsung,0,7,0,0,0,0,0,True,,,,,
1392,id28780,8.0.0,samsung_SM-A520F,NO,0,1961,0.0,57,0,2,0,0.0,0.06666666667,0.0,60,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1393,id111118,5,samsung_SM-N9005,SG,0,1990,0.0,28,0,0,0,0.0,0.07272727272999999,0.0,55,samsung,0,5,0,0,0,0,0,True,574249797825982883,Facebook,Gamer GIftcards,,
1394,id141269,8.0.0,Sony_F5321,GB,0,2000,0.0,18,0,1,1,0.03448275862,0.1724137931,0.0,58,Sony,0,8,0,0,0,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1395,id118431,9,OnePlus_ONEPLUS A6013,US,0,2002,0.0,16,0,6,1,0.0,0.3188405797,0.0,138,OnePlus,0,9,0,0,0,1,0,True,492786776143062094,Facebook,,,
1396,id1495,8.1.0,Blackview_A20,GB,0,1973,0.0,45,0,0,1,0.0,0.051282051280000004,0.0,39,Blackview,1,8,0,0,0,1,0,False,573880939902959083,Facebook,Fortnite,,
1397,id125855,6.0.1,samsung_SM-S327VL,US,1,1974,0.0,44,0,2,0,0.11764705880000001,0.1470588235,0.0,34,samsung,0,6,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1398,id72761,7,motorola_Moto C Plus,SE,0,2005,0.0,13,0,1,0,0.0,0.4230769231,0.0,26,motorola,0,7,0,0,0,0,0,False,578274137794105583,Facebook,Play Games Earn Money,,
1399,id40621,8.0.0,samsung_SM-G960U,US,0,1988,0.0,30,0,0,0,0.0,0.03703703704,0.0,108,samsung,0,8,0,0,0,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
1400,id52034,7,motorola_Moto C Plus,GB,1,1996,0.0,22,0,2,0,0.0,0.15,0.0,20,motorola,0,7,0,0,1,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1401,id50660,8.0.0,samsung_SM-G950F,NO,0,1995,0.0,23,0,3,1,0.018867924530000003,0.1981132075,0.0,106,samsung,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
1402,id27511,7,LGE_LGMP260,US,1,1969,0.0,49,0,5,1,0.012345679009999999,0.2345679012,0.0,81,LGE,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1403,id37536,7,samsung_SM-G935P,US,0,1995,0.0,23,0,3,2,0.01369863014,0.08219178082,0.0,73,samsung,0,7,0,0,0,0,0,True,586206336715673895,Facebook,Copy Tests,,
1404,id110336,8.0.0,samsung_SM-G955U,US,0,2002,0.0,16,0,2,1,0.0347826087,0.2347826087,0.0,115,samsung,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
1405,id121986,7,LGE_LG-LS777,US,1,1992,0.0,26,0,0,1,0.03846153846000001,0.07692307692000001,0.0,52,LGE,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1406,id49965,8.0.0,Sony_H4113,NO,1,2000,0.0,18,0,1,1,0.07042253521000001,0.04225352113,0.0,71,Sony,0,8,0,0,1,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1407,id29710,8.0.0,samsung_SM-G955U,US,1,1993,12.0,25,0,4,2,0.052631578949999994,0.1315789474,0.0,114,samsung,0,8,0,0,1,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
1408,id64669,8.0.0,samsung_SM-G965F,GB,1,1999,0.0,19,0,10,2,0.05288461538,0.1426282051,0.0,624,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1409,id57893,8.1.0,HUAWEI_INE-LX2,AU,0,2000,0.0,18,0,0,0,0.0,0.41379310340000003,0.0,29,HUAWEI,0,8,0,0,0,1,0,False,574253038517356133,Facebook,Play Games. Earn Money.,,
1410,id136202,8.0.0,HMD Global_Nokia 5.1,NZ,2,1996,0.0,22,0,1,0,0.0,0.1212121212,0.0,33,HMD Global,0,8,0,0,0,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1411,id25113,9,samsung_SM-G960U,US,1,1966,0.0,52,0,8,1,0.0,0.2972972973,0.0,111,samsung,0,9,0,0,1,1,0,True,komistplay-i27ecb3674dadd78,UnityAds - Android,Unity,,
1412,id63378,7.1.1,samsung_SM-P550,CA,1,1959,0.0,59,0,1,1,0.019230769230000003,0.2884615385,0.0,52,samsung,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1413,id66071,8.1.0,samsung_SM-N960F,SG,1,1988,0.0,30,0,2,1,0.09649122807,0.008771929825,0.0,114,samsung,0,8,0,0,1,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1414,id177,7.1.1,samsung_SM-J320V,US,1,1973,0.0,45,0,1,0,0.07792207792,0.1558441558,0.0,77,samsung,0,7,0,0,1,0,0,False,578596649534875174,Facebook,Pirate Kings,,
1415,id79521,8.1.0,HUAWEI_EML-L09,GB,0,1983,0.0,35,0,4,1,0.1194029851,0.17164179100000002,0.0,134,HUAWEI,0,8,0,0,0,1,0,True,459856103233242576,Facebook,Play Games. Earn Money.,,
1416,id37517,7,samsung_SM-N920T,US,0,2000,0.0,18,0,4,1,0.009433962264000001,0.2169811321,0.0,106,samsung,0,7,0,0,0,0,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
1417,id110524,8.0.0,samsung_SM-G950U,US,0,1996,0.0,22,0,0,0,0.0,0.061224489800000004,0.0,49,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1418,id141148,6.0.1,samsung_SM-S320VL,US,1,1997,0.0,21,0,8,1,0.03797468354,0.35443037969999996,0.0,79,samsung,0,6,0,0,1,0,0,False,,,,,
1419,id56948,8.0.0,LGE_LG-H873,CA,0,2004,0.0,14,0,2,1,0.09677419355,0.1451612903,0.0,62,LGE,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1420,id47304,6.0.1,ZTE_Z981,US,0,1978,0.0,40,0,1,0,0.0,0.02702702703,0.0,37,ZTE,0,6,0,0,0,0,0,False,,,,,
1421,id35248,8.0.0,samsung_SM-G960U,US,0,1996,0.0,22,0,2,1,0.0,0.13636363640000002,0.0,88,samsung,0,8,0,0,0,1,0,True,381122606079794609,YouTube,Clash of Clans,,
1422,id66421,8.0.0,samsung_SM-G930F,NO,0,1918,0.0,100,0,3,1,0.03157894737,0.1684210526,0.0,95,samsung,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
1423,id22102,8.0.0,samsung_SM-G965U,US,1,1990,0.0,28,0,1,0,0.052631578949999994,0.1473684211,0.0,95,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1424,id53561,6,TCL_5046Y,GB,1,1948,0.0,70,0,2,0,0.03846153846000001,0.0641025641,0.0,78,TCL,0,6,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1425,id126294,8.0.0,HUAWEI_ANE-LX1,DK,2,1997,0.0,21,0,3,1,0.02127659574,0.40425531909999995,0.0,47,HUAWEI,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
1426,id55952,7.1.1,samsung_SM-T377W,CA,1,1964,0.0,54,0,8,0,0.0,0.49122807020000003,0.0,57,samsung,0,7,0,0,1,0,0,True,576422175842834761,Facebook,Yahtzee,,
1427,id81710,7.1.1,motorola_XT1635-01,US,0,2000,0.0,18,0,3,2,0.0,0.078125,0.0,64,motorola,0,7,0,0,0,0,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1428,id135220,7,LGE_LG-TP260,US,1,1991,0.0,27,0,0,3,0.09259259259,0.0,0.0,54,LGE,0,7,0,0,1,0,0,True,625192377790882606,EqHrpYXIA,,,
1429,id95906,5.1,HUAWEI_HUAWEI LUA-U03,AU,0,1969,0.0,49,0,0,0,0.0,0.0,0.0,16,HUAWEI,0,5,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1430,id102417,6.0.1,samsung_SAMSUNG-SM-T377A,US,0,2000,0.0,18,0,1,1,0.02,0.18,0.0,50,samsung,0,6,0,0,0,0,0,True,591379931230336008,s9WBMUPF7,,,
1431,id63400,9,HMD Global_Nokia 6.1,AU,0,2002,0.0,16,0,2,0,0.0,0.1791044776,0.0,67,HMD Global,0,9,0,0,0,1,0,True,574253038517356133,Facebook,Play Games. Earn Money.,,
1432,id131214,6.0.1,ZTE_Z981,US,0,1999,0.0,19,0,1,0,0.01754385965,0.10526315789999999,0.0,57,ZTE,0,6,0,0,0,0,0,False,586205984360772448,Facebook,Copy Tests,,
1433,id24215,7,samsung_SM-G920T,US,1,1961,0.0,57,0,3,1,0.060240963859999996,0.1445783133,0.0,415,samsung,0,7,0,0,1,0,0,True,615639312893166031,fEKwfoDQx,,,
1434,id47016,8.0.0,samsung_SM-J337A,US,0,1972,0.0,46,0,1,0,0.057142857139999996,0.2571428571,0.0,70,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1435,id60147,7,LGE_LGMP260,US,0,1985,0.0,33,0,5,0,0.015384615380000001,0.2461538462,0.0,65,LGE,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1436,id78152,8.1.0,motorola_moto e5 play,GB,0,1996,0.0,22,0,0,0,0.0,0.4117647059,0.0,17,motorola,0,8,0,0,0,1,0,False,573880939902959083,Facebook,Fortnite,,
1437,id40160,8.0.0,HUAWEI_ATU-L21,FI,0,2003,0.0,15,0,2,0,0.0,0.32142857140000003,0.0,28,HUAWEI,0,8,0,0,0,1,0,False,623514808767143857,mPPAByYUM,,,
1438,id96128,8.0.0,samsung_SM-J330F,SE,0,1991,0.0,27,1,2,1,0.02173913043,0.1231884058,1.0,138,samsung,0,8,1,1,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1439,id91329,8.0.0,LGE_LG-H873,CA,1,1978,0.0,40,0,2,0,0.058139534879999996,0.1395348837,0.0,86,LGE,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1440,id7294,7,AlcatelOneTouch_Alcatel_5044R,US,0,1977,0.0,41,0,1,1,0.0,0.10526315789999999,0.0,76,AlcatelOneTouch,0,7,0,0,0,0,0,True,,,,,
1441,id140360,8.1.0,samsung_SM-J727T1,CA,0,1999,0.0,19,0,0,0,0.01724137931,0.0,0.0,58,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1442,id125340,7.1.1,samsung_SM-T350,US,0,1974,0.0,44,0,4,1,0.0,0.45614035090000005,0.0,57,samsung,0,7,0,0,0,0,0,True,568852906636498550,Facebook,Amazon,,
1443,id28171,7.1.1,samsung_SM-T350,AU,0,1995,0.0,23,0,1,0,0.0,0.17307692309999997,1.0,52,samsung,0,7,1,0,0,0,0,True,282202902410497492,YouTube,Mistplay Android/iOS,,
1444,id53024,8.0.0,samsung_SM-G965F,NZ,0,2000,0.0,18,0,3,0,0.02702702703,0.18918918920000002,0.0,74,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1445,id26032,8.0.0,samsung_SAMSUNG-SM-G935A,US,1,1993,0.0,25,0,2,3,0.012658227849999999,0.025316455699999997,0.0,79,samsung,0,8,0,0,1,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
1446,id91358,8.1.0,LGE_LM-X410(FG),US,0,2000,0.0,18,0,1,0,0.0,0.04166666667,0.0,24,LGE,0,8,0,0,0,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1447,id73291,8.1.0,samsung_SM-J727T1,US,1,1992,0.0,26,0,10,1,0.028301886789999994,0.41509433960000003,0.0,106,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1448,id105225,7.1.1,google_Intel Braswell Chromebook,US,0,1997,0.0,21,0,2,0,0.0,0.3928571429,0.0,28,google,0,7,0,0,0,0,0,False,512399732703117729,Facebook,Play Games. Earn Money.,,
1449,id7229,8.0.0,HUAWEI_WAS-L03T,CA,0,1995,0.0,23,0,4,0,0.08620689655,0.1379310345,0.0,58,HUAWEI,0,8,0,0,0,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1450,id1813,8.0.0,samsung_SM-G955U,US,1,1986,0.0,32,0,2,1,0.025906735750000003,0.08808290155,0.0,193,samsung,0,8,0,0,1,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
1451,id5866,8.0.0,samsung_SM-G955U,US,0,1990,0.0,28,0,0,0,0.010204081629999999,0.04081632653,0.0,98,samsung,0,8,0,0,0,1,0,True,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
1452,id124362,9,HMD Global_Nokia 6.1,FI,0,1997,0.0,21,0,4,1,0.012820512820000001,0.2564102564,0.0,78,HMD Global,0,9,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1453,id29127,7.1.1,samsung_SM-T377W,CA,1,1966,0.0,52,0,6,1,0.019230769230000003,0.3846153846,0.0,52,samsung,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1454,id138108,7,HUAWEI_NEM-L21,FI,0,2001,0.0,17,0,3,0,0.0,0.40909090909999996,0.0,22,HUAWEI,0,7,0,0,0,0,0,False,,,,,
1455,id55233,7,LGE_LG-LS777,US,0,1999,0.0,19,0,0,2,0.04761904762,0.04761904762,0.0,42,LGE,0,7,0,0,0,0,0,True,573880939902959083,Facebook,Fortnite,,
1456,id82469,8.1.0,LGE_LML414DL,US,1,1969,0.0,49,0,1,1,0.05555555556,0.1666666667,0.0,36,LGE,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1457,id135190,7,HUAWEI_HUAWEI VNS-L31,DE,0,1977,0.0,41,0,1,0,0.02380952381,0.3571428571,0.0,42,HUAWEI,0,7,0,0,0,0,0,False,497056817508328233,Facebook,Play Games. Earn Money.,,
1458,id47177,9,samsung_SM-G965U,US,1,1986,0.0,32,0,3,0,0.01388888889,0.125,0.0,72,samsung,0,9,0,0,1,1,0,True,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
1459,id76631,7,LGE_LG-M257,US,0,2006,0.0,12,0,4,0,0.0,0.25,0.0,36,LGE,0,7,0,0,0,0,0,False,,,,,
1460,id52432,6.0.1,samsung_SM-S727VL,US,0,1999,0.0,19,0,2,1,0.0,0.2,0.0,40,samsung,0,6,0,0,0,0,0,True,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
1461,id55195,8.1.0,samsung_SM-J610FN,GB,0,1983,0.0,35,0,4,1,0.08064516129,0.1612903226,0.0,62,samsung,0,8,0,0,0,1,0,False,459856103233242576,Facebook,Play Games. Earn Money.,,
1462,id118988,4.4.2,samsung_SM-N900V,US,0,2005,0.0,13,0,1,0,0.0,0.1,0.0,80,samsung,0,4,0,0,0,0,0,True,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
1463,id26787,7,LGE_LG-LS777,US,0,2000,0.0,18,0,4,2,0.019230769230000003,0.17307692309999997,0.0,52,LGE,0,7,0,0,0,0,0,True,586204312360139766,Facebook,Copy Tests,,
1464,id100213,8.0.0,HUAWEI_LDN-LX2,NZ,0,1999,0.0,19,0,0,0,0.0,0.12903225810000002,0.0,31,HUAWEI,0,8,0,0,0,1,0,False,574253038517356133,Facebook,Play Games. Earn Money.,,
1465,id110734,8.0.0,samsung_SM-G965U,US,0,1998,0.0,20,0,0,0,0.029411764710000003,0.11764705880000001,0.0,68,samsung,0,8,0,0,0,1,0,True,618893567821767128,9gXyNhHaL,,,
1466,id9545,8.0.0,samsung_SM-G935F,FI,0,1991,0.0,27,0,2,0,0.0350877193,0.1578947368,0.0,57,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1467,id74087,8.0.0,motorola_moto e5 plus,US,0,1980,0.0,38,0,2,0,0.0,0.2045454545,0.0,44,motorola,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
1468,id44051,8.0.0,samsung_SM-N950U,US,1,1996,0.0,22,0,0,2,0.01503759398,0.14285714289999998,0.0,133,samsung,0,8,0,0,1,1,0,True,,,,,
1469,id6996,5,samsung_SM-N900P,US,0,1999,0.0,19,0,1,0,0.033898305079999996,0.11864406779999999,0.0,59,samsung,0,5,0,0,0,0,0,True,,,,,
1470,id38627,7,LGE_LGMP260,US,1,1986,0.0,32,0,1,0,0.12,0.25,0.0,100,LGE,0,7,0,0,1,0,0,True,578596448757830182,Facebook,Pirate Kings,,
1471,id63776,8.0.0,HUAWEI_ANE-LX1,FI,1,2000,0.0,18,0,3,1,0.02222222222,0.28888888890000003,0.0,45,HUAWEI,0,8,0,0,1,1,0,True,,,,,
1472,id108321,8.0.0,LGE_LG-G710,US,0,1989,0.0,29,0,1,2,0.07692307692000001,0.07692307692000001,0.0,78,LGE,0,8,0,0,0,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
1473,id34929,7,LGE_LGMS550,US,0,1999,0.0,19,0,4,1,0.017857142859999998,0.1964285714,0.0,56,LGE,0,7,0,0,0,0,0,True,512399732703117729,Facebook,Play Games. Earn Money.,,
1474,id35998,7,samsung_SM-N920I,SG,0,1984,0.0,34,0,4,1,0.05020920502,0.10041841,0.0,239,samsung,0,7,0,0,0,0,0,True,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
1475,id89458,8.1.0,LGE_LM-V405,US,1,1995,0.0,23,0,3,1,0.0,0.16923076920000002,0.0,65,LGE,0,8,0,0,1,1,0,True,,,,,
1476,id119934,7.1.1,samsung_SM-T550,GB,0,2000,0.0,18,0,1,2,0.03225806452,0.03225806452,0.0,31,samsung,0,7,0,0,0,0,0,True,573880939902959083,Facebook,Fortnite,,
1477,id19336,6.0.1,samsung_SM-G900V,US,0,1981,0.0,37,0,1,1,0.0,0.08333333333,0.0,60,samsung,0,6,0,0,0,0,0,False,,,,,
1478,id132781,9,samsung_SM-G965F,NO,0,1989,0.0,29,0,1,1,0.10588235289999999,0.03529411765,0.0,85,samsung,0,9,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1479,id10846,8.1.0,OnePlus_ONEPLUS A5000,FI,0,1998,0.0,20,0,4,1,0.01734104046,0.16763005779999998,0.0,173,OnePlus,0,8,0,0,0,1,0,True,578273241538543589,Facebook,Starbucks,,
1480,id22895,8.1.0,LGE_LM-X210(G),US,0,1992,0.0,26,0,1,0,0.0,0.1,0.0,30,LGE,0,8,0,0,0,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1481,id63837,8.1.0,LGE_LM-X212(G),US,1,1989,0.0,29,0,0,0,0.0303030303,0.1212121212,0.0,33,LGE,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1482,id85629,8.0.0,samsung_SM-G965U,US,0,1990,0.0,28,0,2,2,0.08737864078,0.03883495146,0.0,103,samsung,0,8,0,0,0,1,0,True,,,,,
1483,id97787,7,TCL_Alcatel 5085C,US,1,1978,0.0,40,0,0,1,0.0,0.01724137931,0.0,58,TCL,0,7,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1484,id129151,5.1.1,samsung_SAMSUNG-SM-G530AZ,US,1,1979,0.0,39,0,2,0,0.03571428571,0.14285714289999998,0.0,28,samsung,0,5,0,0,1,0,0,False,komistplay-i27d3c670e53e92c,UnityAds - Android,Unity,,
1485,id109937,8.0.0,samsung_SM-G930F,SE,0,1996,0.0,22,0,6,0,0.012987012990000001,0.1818181818,0.0,77,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1486,id84032,6.0.1,samsung_SM-J327P,US,2,2000,0.0,18,0,4,3,0.03797468354,0.2784810127,0.0,79,samsung,0,6,0,0,0,0,0,True,568853918193827296,Facebook,Amazon,,
1487,id86895,8.1.0,HUAWEI_CLT-L09,GB,0,1994,0.0,24,0,4,1,0.07339449541,0.119266055,0.0,109,HUAWEI,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1488,id73125,9,Google_Pixel 2,CA,1,1987,0.0,31,0,10,2,0.02127659574,0.4680851064,0.0,141,Google,0,9,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1489,id28847,8.0.0,samsung_SM-A530W,CA,1,1999,0.0,19,0,2,0,0.01388888889,0.11111111109999999,0.0,72,samsung,0,8,0,0,1,1,0,True,,,,,
1490,id51250,8.0.0,samsung_SM-G930F,GB,0,1997,0.0,21,0,5,1,0.014084507040000001,0.1971830986,0.0,71,samsung,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
1491,id37587,7,samsung_SM-G950U,US,0,1997,0.0,21,0,1,2,0.06756756757,0.02702702703,0.0,74,samsung,0,7,0,0,0,0,0,True,,,,,
1492,id37762,7,LGE_LG-TP450,US,1,2000,0.0,18,0,1,0,0.0,0.3333333333,0.0,66,LGE,0,7,0,0,1,0,0,True,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
1493,id6448,8.0.0,samsung_SM-G950U,US,0,1995,0.0,23,0,0,0,0.0,1.0,0.0,1,samsung,0,8,0,0,0,1,0,True,381122606079794609,YouTube,Clash of Clans,,
1494,id134919,7,HTC_HTC One M9,GB,0,2000,0.0,18,0,1,1,0.025641025640000002,0.051282051280000004,0.0,39,HTC,0,7,0,0,0,0,0,False,459856103233242576,Facebook,Play Games. Earn Money.,,
1495,id60559,7,samsung_SM-J327T1,US,0,1992,0.0,26,0,0,2,0.03921568627,0.07843137255,0.0,51,samsung,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1496,id17528,9,Google_Pixel,CA,1,1997,0.0,21,0,2,1,0.0,0.1,0.0,40,Google,0,9,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1497,id95851,7,samsung_SM-G935V,US,0,1979,0.0,39,0,7,1,0.027173913039999994,0.2065217391,0.0,184,samsung,0,7,0,0,0,0,0,True,589108629563774765,Facebook,Discover New Games,,
1498,id82265,6,Foxconn_TG-L800S,US,0,2004,0.0,14,0,0,0,0.0,0.026315789469999996,0.0,76,Foxconn,1,6,0,0,0,0,0,False,512399732703117729,Facebook,Play Games. Earn Money.,,
1499,id139129,7.1.1,OPPO_CPH1723,SG,1,1985,0.0,33,0,0,0,0.0,1.0,0.0,1,OPPO,0,7,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
1500,id91547,7,samsung_SM-J327T1,US,0,1998,0.0,20,0,1,0,0.0,0.25,0.0,56,samsung,0,7,0,0,0,0,0,True,,,,,
1501,id1051,8.0.0,samsung_SM-J337V,US,1,1999,0.0,19,0,1,1,0.0,0.14285714289999998,0.0,49,samsung,0,8,0,0,1,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
